MsgID.LOCAL_VELOCITY,1533654995.6436665,3.2400000,-0.7400000,0.1000000
MsgID.STATE,1533654995.8860354,True,True
MsgID.GLOBAL_HOME,1533654995.8864424,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,1533654995.8927517,98.7082596,-1.4802504,-5.0073414
MsgID.LOCAL_VELOCITY,1533654995.8927517,2.1049540,-1.3967524,0.2037634
MsgID.GLOBAL_POSITION,1533654995.9341874,-122.3974666,37.7933683,5.0070000
MsgID.LOCAL_VELOCITY,1533654995.9341874,2.1000000,-1.3900000,0.2000000
MsgID.LOCAL_POSITION,1533654996.1429322,99.2755203,-1.7268919,-5.0036387
MsgID.LOCAL_VELOCITY,1533654996.1429322,1.2783277,-2.1499929,0.0980404
MsgID.GLOBAL_POSITION,1533654996.1435666,-122.3974694,37.7933734,5.0030000
MsgID.LOCAL_VELOCITY,1533654996.1435666,1.2700000,-2.1400000,0.0900000
MsgID.LOCAL_POSITION,1533654996.3919430,99.3536758,-2.2016981,-5.0044684
MsgID.LOCAL_VELOCITY,1533654996.3919430,0.3460551,-2.2257738,0.1211870
MsgID.GLOBAL_POSITION,1533654996.3926840,-122.3974747,37.7933741,5.0040000
MsgID.LOCAL_VELOCITY,1533654996.3926840,0.3400000,-2.2200000,0.1200000
MsgID.LOCAL_POSITION,1533654996.6423678,99.4846420,-2.7332652,-4.9979987
MsgID.LOCAL_VELOCITY,1533654996.6423678,0.1071942,-1.7953883,0.0449388
MsgID.GLOBAL_POSITION,1533654996.6428878,-122.3974807,37.7933753,4.9970000
MsgID.LOCAL_VELOCITY,1533654996.6428878,0.1000000,-1.7900000,0.0400000
MsgID.STATE,1533654996.8862386,True,True
MsgID.GLOBAL_HOME,1533654996.8864214,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,1533654996.9303591,99.7653351,-3.3219619,-4.9948153
MsgID.LOCAL_VELOCITY,1533654996.9303591,1.0139555,-1.5139875,0.0282940
MsgID.GLOBAL_POSITION,1533654996.9310665,-122.3974873,37.7933778,4.9940000
MsgID.LOCAL_VELOCITY,1533654996.9310665,1.0100000,-1.5100000,0.0200000
MsgID.LOCAL_POSITION,1533654997.1434276,100.1522522,-3.6877549,-4.9880872
MsgID.LOCAL_VELOCITY,1533654997.1434276,1.8312415,-1.3684968,0.0043300
MsgID.GLOBAL_POSITION,1533654997.1438663,-122.3974914,37.7933813,4.9880000
MsgID.LOCAL_VELOCITY,1533654997.1438663,1.8300000,-1.3600000,0.0000000
MsgID.LOCAL_POSITION,1533654997.3929577,100.5249405,-3.9747863,-4.9855447
MsgID.LOCAL_VELOCITY,1533654997.3929577,2.0533717,-0.9354765,-0.0760855
MsgID.GLOBAL_POSITION,1533654997.4345226,-122.3974947,37.7933847,4.9850000
MsgID.LOCAL_VELOCITY,1533654997.4345226,2.0500000,-0.9300000,-0.0700000
MsgID.GLOBAL_POSITION,1533654997.6442637,-122.3974963,37.7933888,4.9890000
MsgID.LOCAL_VELOCITY,1533654997.6442637,2.3800000,-0.4400000,-0.0800000
MsgID.LOCAL_POSITION,1533654997.6445177,100.9858093,-4.1226296,-4.9896059
MsgID.LOCAL_VELOCITY,1533654997.6445177,2.3896742,-0.4489965,-0.0804200
MsgID.STATE,1533654997.8874438,True,True
MsgID.GLOBAL_HOME,1533654997.8886840,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533654997.9302247,-122.3974969,37.7933937,4.9830000
MsgID.LOCAL_VELOCITY,1533654997.9302247,2.1200000,-0.0800000,-0.1000000
MsgID.LOCAL_POSITION,1533654997.9306202,101.5298538,-4.1691823,-4.9834080
MsgID.LOCAL_VELOCITY,1533654997.9306202,2.1224356,-0.0881347,-0.1060090
MsgID.GLOBAL_POSITION,1533654998.1431081,-122.3974971,37.7933982,4.9830000
MsgID.LOCAL_VELOCITY,1533654998.1431081,1.7300000,-0.2900000,-0.0900000
MsgID.LOCAL_POSITION,1533654998.1861303,102.0227356,-4.1896138,-4.9836507
MsgID.LOCAL_VELOCITY,1533654998.1861303,1.7375796,-0.2906089,-0.0941782
MsgID.GLOBAL_POSITION,1533654998.3941836,-122.3974992,37.7934039,4.9830000
MsgID.LOCAL_VELOCITY,1533654998.3941836,2.4300000,-1.2600000,-0.0900000
MsgID.LOCAL_POSITION,1533654998.3945906,102.6587982,-4.3811350,-4.9836340
MsgID.LOCAL_VELOCITY,1533654998.3945906,2.4354651,-1.2601134,-0.0928794
MsgID.GLOBAL_POSITION,1533654998.6427691,-122.3975040,37.7934107,4.9890000
MsgID.LOCAL_VELOCITY,1533654998.6427691,3.1100000,-2.2500000,-0.1200000
MsgID.LOCAL_POSITION,1533654998.6430380,103.4123383,-4.8041520,-4.9892478
MsgID.LOCAL_VELOCITY,1533654998.6430380,3.1141613,-2.2544301,-0.1235085
MsgID.STATE,1533654998.8875167,True,True
MsgID.GLOBAL_HOME,1533654998.8878381,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533654998.8940074,-122.3975101,37.7934160,4.9910000
MsgID.LOCAL_VELOCITY,1533654998.8940074,3.5700000,-3.1500000,-0.0400000
MsgID.LOCAL_POSITION,1533654998.9342394,104.0086212,-5.3500886,-4.9910016
MsgID.LOCAL_VELOCITY,1533654998.9342394,3.5773320,-3.1580572,-0.0412972
MsgID.GLOBAL_POSITION,1533654999.1446943,-122.3975219,37.7934262,4.9910000
MsgID.LOCAL_VELOCITY,1533654999.1446943,4.0700000,-4.0700000,-0.0500000
MsgID.LOCAL_POSITION,1533654999.1452639,105.1433563,-6.4020491,-4.9919033
MsgID.LOCAL_VELOCITY,1533654999.1452639,4.0730653,-4.0721722,-0.0572623
MsgID.GLOBAL_POSITION,1533654999.3939090,-122.3975359,37.7934362,4.9960000
MsgID.LOCAL_VELOCITY,1533654999.3939090,4.4800000,-4.8800000,-0.0200000
MsgID.LOCAL_POSITION,1533654999.3947394,106.2547531,-7.6358428,-4.9964170
MsgID.LOCAL_VELOCITY,1533654999.3947394,4.4834871,-4.8875847,-0.0237123
MsgID.GLOBAL_POSITION,1533654999.6447942,-122.3975506,37.7934445,5.0040000
MsgID.LOCAL_VELOCITY,1533654999.6447942,4.6400000,-5.3200000,0.0100000
MsgID.LOCAL_POSITION,1533654999.6452715,107.1795654,-8.9495401,-5.0048752
MsgID.LOCAL_VELOCITY,1533654999.6452715,4.6484222,-5.3241110,0.0151003
MsgID.STATE,1533654999.8877919,True,True
MsgID.GLOBAL_HOME,1533654999.8883381,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533654999.8943467,-122.3975623,37.7934541,4.9980000
MsgID.LOCAL_VELOCITY,1533654999.8943467,3.9600000,-4.5200000,0.0900000
MsgID.LOCAL_POSITION,1533654999.9380512,108.2407227,-9.9904461,-4.9986415
MsgID.LOCAL_VELOCITY,1533654999.9380512,3.9659424,-4.5207644,0.0935317
MsgID.GLOBAL_POSITION,1533655000.1434717,-122.3975735,37.7934625,4.9940000
MsgID.LOCAL_VELOCITY,1533655000.1434717,2.7300000,-3.2500000,0.0300000
MsgID.LOCAL_POSITION,1533655000.1437037,109.1778107,-10.9925146,-4.9948955
MsgID.LOCAL_VELOCITY,1533655000.1437037,2.7295551,-3.2444606,0.0315003
MsgID.GLOBAL_POSITION,1533655000.3943698,-122.3975832,37.7934680,4.9980000
MsgID.LOCAL_VELOCITY,1533655000.3943698,2.5200000,-2.3300000,0.0100000
MsgID.LOCAL_POSITION,1533655000.4380715,109.7905884,-11.8521891,-4.9983382
MsgID.LOCAL_VELOCITY,1533655000.4380715,2.5293920,-2.3341191,0.0165927
MsgID.GLOBAL_POSITION,1533655000.6442668,-122.3975889,37.7934768,5.0010000
MsgID.LOCAL_VELOCITY,1533655000.6442668,3.7200000,-1.6700000,0.0100000
MsgID.LOCAL_POSITION,1533655000.6449785,110.7622910,-12.3526402,-5.0016956
MsgID.LOCAL_VELOCITY,1533655000.6449785,3.7249632,-1.6712403,0.0170695
MsgID.STATE,1533655000.8875237,True,True
MsgID.GLOBAL_HOME,1533655000.8878160,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655000.8940241,-122.3975901,37.7934859,4.9910000
MsgID.LOCAL_VELOCITY,1533655000.8940241,4.6400000,-0.9200000,0.0000000
MsgID.LOCAL_POSITION,1533655000.9341254,111.7737808,-12.4537983,-4.9916553
MsgID.LOCAL_VELOCITY,1533655000.9341254,4.6465197,-0.9203969,-0.0081976
MsgID.GLOBAL_POSITION,1533655001.1450174,-122.3975934,37.7934957,4.9850000
MsgID.LOCAL_VELOCITY,1533655001.1450174,5.4300000,-0.1200000,-0.0900000
MsgID.LOCAL_POSITION,1533655001.1454692,112.8660431,-12.7494583,-4.9856844
MsgID.LOCAL_VELOCITY,1533655001.1454692,5.4359798,-0.1222394,-0.0951014
MsgID.GLOBAL_POSITION,1533655001.3944397,-122.3975931,37.7935083,4.9860000
MsgID.LOCAL_VELOCITY,1533655001.3944397,6.0800000,0.7600000,-0.1200000
MsgID.LOCAL_POSITION,1533655001.3949044,114.2708664,-12.7269154,-4.9862776
MsgID.LOCAL_VELOCITY,1533655001.3949044,6.0891619,0.7646313,-0.1203787
MsgID.GLOBAL_POSITION,1533655001.6441572,-122.3975878,37.7935241,4.9820000
MsgID.LOCAL_VELOCITY,1533655001.6441572,6.1800000,1.7300000,-0.0900000
MsgID.LOCAL_POSITION,1533655001.6443863,116.0270386,-12.2547140,-4.9828606
MsgID.LOCAL_VELOCITY,1533655001.6443863,6.1877418,1.7387466,-0.0986798
MsgID.STATE,1533655001.8876667,True,True
MsgID.GLOBAL_HOME,1533655001.8881149,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655001.8975646,-122.3975828,37.7935371,4.9740000
MsgID.LOCAL_VELOCITY,1533655001.8975646,4.9000000,2.0400000,-0.1400000
MsgID.LOCAL_POSITION,1533655001.9382584,117.4657364,-11.8109446,-4.9742074
MsgID.LOCAL_VELOCITY,1533655001.9382584,4.9018083,2.0406539,-0.1448835
MsgID.GLOBAL_POSITION,1533655002.1455059,-122.3975793,37.7935453,4.9860000
MsgID.LOCAL_VELOCITY,1533655002.1455059,3.2500000,1.5000000,-0.1400000
MsgID.LOCAL_POSITION,1533655002.1864405,118.3821030,-11.4935694,-4.9866390
MsgID.LOCAL_VELOCITY,1533655002.1864405,3.2451413,1.4983876,-0.1444676
MsgID.GLOBAL_POSITION,1533655002.3945913,-122.3975765,37.7935515,4.9980000
MsgID.LOCAL_VELOCITY,1533655002.3945913,2.5100000,0.3700000,-0.0700000
MsgID.LOCAL_POSITION,1533655002.4381342,119.0590820,-11.2471008,-4.9988995
MsgID.LOCAL_VELOCITY,1533655002.4381342,2.5165048,0.3719211,-0.0797266
MsgID.GLOBAL_POSITION,1533655002.6452312,-122.3975748,37.7935563,4.9990000
MsgID.LOCAL_VELOCITY,1533655002.6452312,2.1500000,-0.5300000,0.0000000
MsgID.LOCAL_POSITION,1533655002.6457114,119.5940247,-11.0956564,-4.9999852
MsgID.LOCAL_VELOCITY,1533655002.6457114,2.1573272,-0.5396821,0.0013147
MsgID.STATE,1533655002.8876143,True,True
MsgID.GLOBAL_HOME,1533655002.8879728,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655002.9302621,-122.3975763,37.7935617,5.0100000
MsgID.LOCAL_VELOCITY,1533655002.9302621,1.7700000,-1.4600000,0.0300000
MsgID.LOCAL_POSITION,1533655002.9307945,120.1998901,-11.2369595,-5.0103974
MsgID.LOCAL_VELOCITY,1533655002.9307945,1.7736181,-1.4741827,0.0389647
MsgID.GLOBAL_POSITION,1533655003.1456621,-122.3975840,37.7935659,5.0220000
MsgID.LOCAL_VELOCITY,1533655003.1456621,1.6400000,-2.2800000,0.1600000
MsgID.LOCAL_POSITION,1533655003.1458566,120.6594086,-11.9228134,-5.0226817
MsgID.LOCAL_VELOCITY,1533655003.1458566,1.6462115,-2.2866898,0.1681592
MsgID.GLOBAL_POSITION,1533655003.3963752,-122.3975908,37.7935673,5.0260000
MsgID.LOCAL_VELOCITY,1533655003.3963752,1.1500000,-2.1400000,0.2100000
MsgID.LOCAL_POSITION,1533655003.3968728,120.8142014,-12.5210991,-5.0262709
MsgID.LOCAL_VELOCITY,1533655003.3968728,1.1550649,-2.1475902,0.2111480
MsgID.GLOBAL_POSITION,1533655003.6461737,-122.3975933,37.7935697,5.0270000
MsgID.LOCAL_VELOCITY,1533655003.6461737,1.0000000,-1.5100000,0.2700000
MsgID.LOCAL_POSITION,1533655003.6905830,121.0804825,-12.7388248,-5.0276771
MsgID.LOCAL_VELOCITY,1533655003.6905830,1.0059140,-1.5094090,0.2735000
MsgID.STATE,1533655003.8876135,True,True
MsgID.GLOBAL_HOME,1533655003.8879399,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655003.9302437,-122.3975972,37.7935735,5.0180000
MsgID.LOCAL_VELOCITY,1533655003.9302437,1.6800000,-1.2200000,0.1900000
MsgID.LOCAL_POSITION,1533655003.9306655,121.5059128,-13.0874128,-5.0182986
MsgID.LOCAL_VELOCITY,1533655003.9306655,1.6830794,-1.2264348,0.1981705
MsgID.GLOBAL_POSITION,1533655004.1451945,-122.3976032,37.7935782,5.0130000
MsgID.LOCAL_VELOCITY,1533655004.1451945,2.3200000,-1.3900000,0.1700000
MsgID.LOCAL_POSITION,1533655004.1473763,122.0310898,-13.6267624,-5.0131707
MsgID.LOCAL_VELOCITY,1533655004.1473763,2.3223486,-1.3941551,0.1709299
MsgID.GLOBAL_POSITION,1533655004.3971245,-122.3976066,37.7935829,4.9950000
MsgID.LOCAL_VELOCITY,1533655004.3971245,2.0400000,-1.0400000,0.0800000
MsgID.LOCAL_POSITION,1533655004.3974965,122.5547256,-13.9216146,-4.9953060
MsgID.LOCAL_VELOCITY,1533655004.3974965,2.0470293,-1.0425944,0.0819342
MsgID.GLOBAL_POSITION,1533655004.6460972,-122.3976083,37.7935876,4.9890000
MsgID.LOCAL_VELOCITY,1533655004.6460972,1.6300000,-0.5400000,0.0000000
MsgID.LOCAL_POSITION,1533655004.6861551,123.0757828,-14.0776644,-4.9890909
MsgID.LOCAL_VELOCITY,1533655004.6861551,1.6306927,-0.5398642,-0.0053879
MsgID.STATE,1533655004.8873963,True,True
MsgID.GLOBAL_HOME,1533655004.8876996,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655004.9302413,-122.3976109,37.7935925,4.9780000
MsgID.LOCAL_VELOCITY,1533655004.9302413,1.9300000,-0.4500000,-0.0800000
MsgID.LOCAL_POSITION,1533655004.9306257,123.6161194,-14.3095140,-4.9788513
MsgID.LOCAL_VELOCITY,1533655004.9306257,1.9363750,-0.4576437,-0.0901528
MsgID.GLOBAL_POSITION,1533655005.1455908,-122.3976119,37.7935967,4.9760000
MsgID.LOCAL_VELOCITY,1533655005.1455908,2.3300000,-0.8700000,-0.2000000
MsgID.LOCAL_POSITION,1533655005.1477697,124.0799789,-14.3992271,-4.9766946
MsgID.LOCAL_VELOCITY,1533655005.1477697,2.3322308,-0.8757965,-0.2071023
MsgID.GLOBAL_POSITION,1533655005.3967001,-122.3976139,37.7936011,4.9830000
MsgID.LOCAL_VELOCITY,1533655005.3967001,2.0100000,-0.9800000,-0.1700000
MsgID.LOCAL_POSITION,1533655005.3974733,124.5715027,-14.5737762,-4.9835329
MsgID.LOCAL_VELOCITY,1533655005.3974733,2.0105755,-0.9828498,-0.1784636
MsgID.GLOBAL_POSITION,1533655005.6465986,-122.3976165,37.7936061,4.9720000
MsgID.LOCAL_VELOCITY,1533655005.6465986,1.6600000,-0.8600000,-0.1400000
MsgID.LOCAL_POSITION,1533655005.6902182,125.1322479,-14.8043070,-4.9728956
MsgID.LOCAL_VELOCITY,1533655005.6902182,1.6690201,-0.8612217,-0.1462090
MsgID.STATE,1533655005.8865018,True,True
MsgID.GLOBAL_HOME,1533655005.8867440,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655005.9301174,-122.3976173,37.7936093,4.9730000
MsgID.LOCAL_VELOCITY,1533655005.9301174,1.9300000,-0.9200000,-0.2200000
MsgID.LOCAL_POSITION,1533655005.9303498,125.4861526,-14.8765469,-4.9733520
MsgID.LOCAL_VELOCITY,1533655005.9303498,1.9329098,-0.9226869,-0.2225149
MsgID.GLOBAL_POSITION,1533655006.1471434,-122.3976216,37.7936144,4.9910000
MsgID.LOCAL_VELOCITY,1533655006.1471434,2.3900000,-1.4400000,-0.1600000
MsgID.LOCAL_POSITION,1533655006.1475711,126.0530548,-15.2591000,-4.9912457
MsgID.LOCAL_VELOCITY,1533655006.1475711,2.3903036,-1.4499791,-0.1670440
MsgID.GLOBAL_POSITION,1533655006.3960481,-122.3976276,37.7936199,4.9940000
MsgID.LOCAL_VELOCITY,1533655006.3960481,2.1100000,-1.3900000,-0.0400000
MsgID.LOCAL_POSITION,1533655006.3962772,126.6688461,-15.7906723,-4.9940405
MsgID.LOCAL_VELOCITY,1533655006.3962772,2.1077540,-1.3924755,-0.0406192
MsgID.GLOBAL_POSITION,1533655006.6466703,-122.3976305,37.7936222,4.9860000
MsgID.LOCAL_VELOCITY,1533655006.6466703,1.9100000,-0.8600000,-0.0400000
MsgID.LOCAL_POSITION,1533655006.6901121,126.9229584,-16.0485344,-4.9860234
MsgID.LOCAL_VELOCITY,1533655006.6901121,1.9151285,-0.8607135,-0.0440790
MsgID.STATE,1533655006.8875153,True,True
MsgID.GLOBAL_HOME,1533655006.8877282,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655006.8979807,-122.3976332,37.7936283,4.9960000
MsgID.LOCAL_VELOCITY,1533655006.8979807,2.9900000,-0.3200000,-0.0700000
MsgID.LOCAL_POSITION,1533655006.9380291,127.5957336,-16.2874069,-4.9965858
MsgID.LOCAL_VELOCITY,1533655006.9380291,2.9952109,-0.3287140,-0.0732901
MsgID.GLOBAL_POSITION,1533655007.1473022,-122.3976327,37.7936366,5.0060000
MsgID.LOCAL_VELOCITY,1533655007.1473022,2.8900000,0.0700000,0.0100000
MsgID.LOCAL_POSITION,1533655007.1474555,128.5212250,-16.2426434,-5.0064716
MsgID.LOCAL_VELOCITY,1533655007.1474555,2.8992076,0.0710742,0.0183112
MsgID.GLOBAL_POSITION,1533655007.3972416,-122.3976316,37.7936424,4.9910000
MsgID.LOCAL_VELOCITY,1533655007.3972416,2.1200000,-0.2100000,0.0100000
MsgID.LOCAL_POSITION,1533655007.4381316,129.1661377,-16.1426029,-4.9918184
MsgID.LOCAL_VELOCITY,1533655007.4381316,2.1270409,-0.2154811,0.0147142
MsgID.GLOBAL_POSITION,1533655007.6477125,-122.3976346,37.7936457,4.9960000
MsgID.LOCAL_VELOCITY,1533655007.6477125,1.7900000,-0.8900000,-0.0400000
MsgID.LOCAL_POSITION,1533655007.6478641,129.5295563,-16.4106808,-4.9966674
MsgID.LOCAL_VELOCITY,1533655007.6478641,1.7933826,-0.8970755,-0.0410497
MsgID.STATE,1533655007.8872018,True,True
MsgID.GLOBAL_HOME,1533655007.8873601,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655007.9305375,-122.3976349,37.7936488,4.9980000
MsgID.LOCAL_VELOCITY,1533655007.9305375,1.6700000,-1.0200000,0.0000000
MsgID.LOCAL_POSITION,1533655007.9313264,129.8758240,-16.4417419,-4.9988976
MsgID.LOCAL_VELOCITY,1533655007.9313264,1.6717829,-1.0291742,-0.0025801
MsgID.GLOBAL_POSITION,1533655008.1467855,-122.3976376,37.7936523,4.9980000
MsgID.LOCAL_VELOCITY,1533655008.1467855,1.9000000,-0.9900000,0.0100000
MsgID.LOCAL_POSITION,1533655008.1469684,130.2563019,-16.6826839,-4.9984007
MsgID.LOCAL_VELOCITY,1533655008.1469684,1.9013193,-0.9914001,0.0191745
MsgID.GLOBAL_POSITION,1533655008.3985498,-122.3976423,37.7936580,5.0040000
MsgID.LOCAL_VELOCITY,1533655008.3985498,1.9800000,-1.1900000,0.0000000
MsgID.LOCAL_POSITION,1533655008.4422131,130.8950653,-17.0989952,-5.0040851
MsgID.LOCAL_VELOCITY,1533655008.4422131,1.9905993,-1.1944102,-0.0021106
MsgID.GLOBAL_POSITION,1533655008.6468766,-122.3976476,37.7936629,5.0020000
MsgID.LOCAL_VELOCITY,1533655008.6468766,2.0400000,-1.3900000,0.0900000
MsgID.LOCAL_POSITION,1533655008.6470304,131.4422150,-17.5697479,-5.0028052
MsgID.LOCAL_VELOCITY,1533655008.6470304,2.0453510,-1.3934336,0.0917932
MsgID.STATE,1533655008.8875697,True,True
MsgID.GLOBAL_HOME,1533655008.8877368,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655008.9340308,-122.3976502,37.7936670,5.0030000
MsgID.LOCAL_VELOCITY,1533655008.9340308,1.8600000,-1.0900000,0.0700000
MsgID.LOCAL_POSITION,1533655008.9341943,131.8976746,-17.7990665,-5.0031862
MsgID.LOCAL_VELOCITY,1533655008.9341943,1.8605025,-1.0963265,0.0706206
MsgID.GLOBAL_POSITION,1533655009.1475215,-122.3976519,37.7936711,5.0110000
MsgID.LOCAL_VELOCITY,1533655009.1475215,1.9500000,-0.7300000,0.1100000
MsgID.LOCAL_POSITION,1533655009.1482093,132.3464661,-17.9505329,-5.0118685
MsgID.LOCAL_VELOCITY,1533655009.1482093,1.9539405,-0.7308404,0.1127494
MsgID.GLOBAL_POSITION,1533655009.3985593,-122.3976519,37.7936767,5.0200000
MsgID.LOCAL_VELOCITY,1533655009.3985593,1.9600000,-0.8700000,0.1600000
MsgID.LOCAL_POSITION,1533655009.4423573,132.9698029,-17.9491940,-5.0201044
MsgID.LOCAL_VELOCITY,1533655009.4423573,1.9629456,-0.8821056,0.1698665
MsgID.GLOBAL_POSITION,1533655009.6489284,-122.3976554,37.7936810,5.0190000
MsgID.LOCAL_VELOCITY,1533655009.6489284,1.9700000,-1.3900000,0.1600000
MsgID.LOCAL_POSITION,1533655009.6492171,133.4540405,-18.2649784,-5.0194063
MsgID.LOCAL_VELOCITY,1533655009.6492171,1.9706540,-1.3909057,0.1667819
MsgID.STATE,1533655009.8870015,True,True
MsgID.GLOBAL_HOME,1533655009.8871844,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655009.9340417,-122.3976622,37.7936839,5.0130000
MsgID.LOCAL_VELOCITY,1533655009.9340417,1.8000000,-1.3400000,0.1900000
MsgID.LOCAL_POSITION,1533655009.9342091,133.7733917,-18.8661938,-5.0134125
MsgID.LOCAL_VELOCITY,1533655009.9342091,1.8023292,-1.3402222,0.1912780
MsgID.GLOBAL_POSITION,1533655010.1486149,-122.3976640,37.7936880,5.0060000
MsgID.LOCAL_VELOCITY,1533655010.1486149,2.0400000,-0.8100000,0.1000000
MsgID.LOCAL_POSITION,1533655010.1489727,134.2416992,-19.0252304,-5.0060649
MsgID.LOCAL_VELOCITY,1533655010.1489727,2.0468879,-0.7990200,0.1010070
MsgID.GLOBAL_POSITION,1533655010.3975058,-122.3976647,37.7936930,5.0110000
MsgID.LOCAL_VELOCITY,1533655010.3975058,2.0800000,-0.7700000,0.0800000
MsgID.LOCAL_POSITION,1533655010.4380326,134.7819214,-19.0932045,-5.0112271
MsgID.LOCAL_VELOCITY,1533655010.4380326,2.0860298,-0.7748888,0.0802926
MsgID.GLOBAL_POSITION,1533655010.6476219,-122.3976702,37.7936982,4.9990000
MsgID.LOCAL_VELOCITY,1533655010.6476219,2.1700000,-1.1600000,0.0900000
MsgID.LOCAL_POSITION,1533655010.6497941,135.3600922,-19.5736732,-4.9992986
MsgID.LOCAL_VELOCITY,1533655010.6497941,2.1783154,-1.1600524,0.0962647
MsgID.STATE,1533655010.8879633,True,True
MsgID.GLOBAL_HOME,1533655010.8881161,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655010.9300268,-122.3976721,37.7937042,4.9910000
MsgID.LOCAL_VELOCITY,1533655010.9300268,2.0300000,-0.9900000,0.0200000
MsgID.LOCAL_POSITION,1533655010.9301848,136.0270691,-19.7424297,-4.9915881
MsgID.LOCAL_VELOCITY,1533655010.9301848,2.0390096,-0.9904262,0.0235146
MsgID.GLOBAL_POSITION,1533655011.1490233,-122.3976733,37.7937066,4.9910000
MsgID.LOCAL_VELOCITY,1533655011.1490233,1.9500000,-0.6900000,-0.0300000
MsgID.LOCAL_POSITION,1533655011.1491911,136.2949371,-19.8571815,-4.9914265
MsgID.LOCAL_VELOCITY,1533655011.1491911,1.9553920,-0.6999629,-0.0332843
MsgID.GLOBAL_POSITION,1533655011.3977947,-122.3976751,37.7937113,4.9920000
MsgID.LOCAL_VELOCITY,1533655011.3977947,1.9000000,-0.8800000,-0.0300000
MsgID.LOCAL_POSITION,1533655011.4384718,136.8256989,-20.0152035,-4.9923921
MsgID.LOCAL_VELOCITY,1533655011.4384718,1.9049240,-0.8901736,-0.0378685
MsgID.GLOBAL_POSITION,1533655011.6486034,-122.3976790,37.7937174,4.9910000
MsgID.LOCAL_VELOCITY,1533655011.6486034,2.0900000,-1.3300000,-0.0600000
MsgID.LOCAL_POSITION,1533655011.6490700,137.4978180,-20.3621082,-4.9910312
MsgID.LOCAL_VELOCITY,1533655011.6490700,2.0890038,-1.3347982,-0.0612943
MsgID.STATE,1533655011.8880212,True,True
MsgID.GLOBAL_HOME,1533655011.8882873,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655011.9340937,-122.3976846,37.7937210,4.9880000
MsgID.LOCAL_VELOCITY,1533655011.9340937,2.1700000,-1.2200000,-0.0600000
MsgID.LOCAL_POSITION,1533655011.9343362,137.8918915,-20.8575115,-4.9889150
MsgID.LOCAL_VELOCITY,1533655011.9343362,2.1740017,-1.2297273,-0.0630075
MsgID.GLOBAL_POSITION,1533655012.1477864,-122.3976877,37.7937268,4.9890000
MsgID.LOCAL_VELOCITY,1533655012.1477864,3.1000000,-0.7100000,-0.0500000
MsgID.LOCAL_POSITION,1533655012.1498642,138.5423431,-21.1351795,-4.9897838
MsgID.LOCAL_VELOCITY,1533655012.1498642,3.1088555,-0.7142093,-0.0573871
MsgID.GLOBAL_POSITION,1533655012.3984475,-122.3976883,37.7937339,4.9870000
MsgID.LOCAL_VELOCITY,1533655012.3984475,2.9900000,-0.2100000,-0.0900000
MsgID.LOCAL_POSITION,1533655012.3986025,139.3317871,-21.1840782,-4.9872074
MsgID.LOCAL_VELOCITY,1533655012.3986025,2.9909086,-0.2198455,-0.0968882
MsgID.GLOBAL_POSITION,1533655012.6481724,-122.3976864,37.7937408,4.9790000
MsgID.LOCAL_VELOCITY,1533655012.6481724,2.3600000,-0.4500000,-0.1100000
MsgID.LOCAL_POSITION,1533655012.6900451,140.0964661,-21.0185127,-4.9798441
MsgID.LOCAL_VELOCITY,1533655012.6900451,2.3615177,-0.4593857,-0.1113835
MsgID.STATE,1533655012.8878291,True,True
MsgID.GLOBAL_HOME,1533655012.8880675,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1533655012.8981655,-122.3976888,37.7937460,4.9790000
MsgID.LOCAL_VELOCITY,1533655012.8981655,2.0000000,-1.1300000,-0.1600000
MsgID.LOCAL_POSITION,1533655012.9420803,140.6720886,-21.2266693,-4.9791732
MsgID.LOCAL_VELOCITY,1533655012.9420803,2.0076702,-1.1332332,-0.1651967
MsgID.GLOBAL_POSITION,1533655013.1484036,-122.3976915,37.7937503,4.9820000
MsgID.LOCAL_VELOCITY,1533655013.1484036,1.5200000,-1.2900000,-0.1400000
MsgID.LOCAL_POSITION,1533655013.1940980,141.1551056,-21.4750500,-4.9821405
